CH1,CH2
9,10
6,9
2,39
0,62
0,66
1,45
1,3
0,43
0,81
4,107
5,123
8,130
8,119
6,85
3,31
2,21
1,58
0,71
1,60
0,35
0,11
0,1
1,3
4,3
5,20
6,45
6,68
6,73
5,56
3,21
2,15
1,42
0,52
0,50
0,37
1,19
1,3
0,3
2,0
4,14
6,33
5,40
6,36
5,23
5,8
5,3
5,10
5,11
3,7
2,4
2,7
1,14
2,16
2,16
3,17
3,28
4,42
5,49
7,36
9,6
9,18
7,22
5,7
3,10
1,19
0,15
2,1
3,20
3,44
3,62
2,71
1,65
1,50
2,41
4,39
5,35
5,21
3,5
1,34
0,53
1,52
2,36
3,17
2,3
1,2
1,3
3,3
5,6
7,15
9,25
9,30
9,29
7,22
7,8
5,10
5,24
4,28
4,20
5,6
6,8
7,22
6,32
4,33
2,21
0,2
1,12
1,18
0,19
2,16
3,5
2,8
1,15
0,12
0,6
1,1
2,12
3,22
4,24
5,19
5,5
4,12
4,26
4,26
2,12
1,6
0,16
1,14
2,7
4,0
5,6
6,11
6,14
6,16
6,13
5,6
4,2
3,10
2,13
2,13
1,10
1,8
1,3
0,10
0,32
1,52
1,57
2,43
4,21
4,5
3,2
3,7
2,8
3,4
3,2
3,4
2,1
1,0
0,4
1,12
0,16
0,10
0,1
0,3
0,0
3,7
5,13
5,11
4,2
4,9
3,19
2,22
2,19
1,15
1,11
1,12
0,18
0,22
1,21
5,15
8,10
9,7
9,6
9,5
8,1
6,3
3,11
0,21
1,27
3,27
3,22
2,18
0,19
2,21
3,22
3,22
4,20
5,21
6,22
6,21
6,14
4,7
4,3
