CH1,CH2
5,9
0,4
7,5
14,11
21,15
27,12
29,4
33,2
29,5
13,5
9,5
30,4
47,4
55,5
53,3
41,3
23,11
6,12
4,4
8,3
6,2
1,6
4,18
9,25
10,23
7,13
4,2
1,1
6,5
9,17
12,29
13,38
18,41
23,36
25,23
21,5
14,9
2,21
8,26
18,27
22,30
22,33
13,34
1,30
3,20
0,7
10,6
15,17
16,24
11,29
8,30
9,27
12,20
9,10
4,5
20,16
29,14
27,5
13,2
0,0
6,8
11,17
14,22
17,18
20,6
23,9
23,22
22,23
20,18
19,12
16,11
10,15
4,19
2,24
7,31
9,40
9,44
6,36
2,17
0,3
1,20
4,30
6,29
9,19
11,6
14,3
14,4
12,0
8,4
0,6
12,4
32,1
50,1
52,2
36,5
8,6
23,6
46,5
54,4
52,3
45,4
37,4
28,2
14,2
3,8
21,13
32,18
29,21
16,19
1,15
9,13
16,13
19,16
20,16
16,7
10,6
4,21
0,27
1,21
1,5
3,12
6,21
12,16
15,1
17,11
17,13
17,7
14,3
10,9
7,21
4,29
1,24
8,9
13,7
16,20
17,30
14,42
7,56
5,66
12,66
9,52
0,30
12,8
19,8
19,19
16,29
12,36
10,37
9,32
8,23
6,16
3,8
0,0
5,5
10,9
14,8
15,3
12,0
5,1
2,5
11,10
16,13
17,17
10,21
0,24
8,22
13,17
12,9
12,0
11,13
3,28
8,39
20,38
27,24
27,6
28,5
30,12
32,17
30,20
26,19
19,14
11,15
3,20
2,26
7,25
8,18
7,8
5,1
3,7
2,8
2,5
9,2
17,3
20,6
16,5
6,5
6,19
24,30
43,32
57,22
60,1
50,21
