CH1,CH2
60,72
108,20
153,18
86,30
171,14
226,36
71,25
45,15
116,25
158,24
157,15
90,24
149,18
83,15
101,57
98,62
47,57
16,21
104,113
37,104
35,57
35,67
70,56
90,17
221,20
116,20
49,32
75,28
77,95
214,69
119,17
34,118
27,174
34,133
48,78
35,61
48,47
43,18
30,32
53,35
139,13
77,37
71,88
27,217
82,263
109,164
113,200
26,191
32,24
59,51
30,41
62,44
32,60
44,96
61,20
216,129
146,237
53,39
74,103
157,216
37,163
27,60
35,61
30,214
29,247
32,21
90,18
91,22
2,13
35,62
27,119
37,133
61,131
61,140
95,72
83,19
56,59
136,164
36,171
25,31
63,184
149,163
84,83
42,65
43,44
176,164
189,16
71,61
76,94
125,82
167,24
114,107
144,277
385,235
235,235
217,23
308,159
175,221
82,207
37,207
84,173
60,160
142,167
46,66
37,213
69,314
88,314
31,149
60,48
115,22
190,14
114,26
294,60
91,28
159,35
29,48
33,60
115,43
238,32
166,15
67,13
247,29
169,31
118,45
41,17
27,15
29,51
150,46
81,41
45,38
106,26
37,14
59,18
34,21
15,14
24,17
33,15
41,39
186,124
93,149
93,100
110,16
39,41
83,47
228,111
50,182
25,74
54,21
74,43
27,198
104,220
266,235
172,244
201,49
129,42
44,399
289,461
222,309
607,38
452,230
86,192
316,107
233,93
36,56
158,14
27,174
63,293
29,315
31,36
25,267
31,270
60,112
122,94
97,113
29,236
36,196
42,83
103,18
42,44
31,42
32,47
29,99
84,103
0,61
36,54
46,18
50,17
46,183
56,144
63,28
31,107
35,94
65,61
152,112
196,126
103,16
125,216
204,336
264,166
81,38
65,162
64,164
